Longitude,Latitude
50.741388,-4.638056
50.741275,-4.636362
50.741686,-4.639398
50.741686,-4.639398
50.741111,-4.636945
50.741666,-4.638612
50.741602,-4.640078
50.740994,-4.635362
50.741572,-4.639289
50.741541,-4.639323
50.740925,-4.635198
50.741388,-4.638612
50.740894,-4.63552
50.741688,-4.640042
50.740833,-4.635278
50.741386,-4.637495
50.772513,-4.579664
50.772552,-4.579725
50.772563,-4.579756
50.771944,-4.579167
50.7725,-4.58
50.772491,-4.580073
50.848855,-4.554964
50.84885,-4.554956
50.84738,-4.555773
50.848855,-4.554964
50.849302,-4.55687
50.847088,-4.556853
50.847777,-4.554723
50.848855,-4.554964
52.623468,19.682006
53.102708,-3.904487
50.847522,-4.555889
50.849038,-4.556662
50.846611,-4.558087
50.847083,-4.55632
50.849166,-4.556389
50.847697,-4.555853
50.847697,-4.556114
50.848836,-4.554945
50.84745,-4.555828
51.114166,17.032966
51.113913,17.033477
50.795786,-4.559556
50.795786,-4.559556
48.498277,2.339233
47.902422,12.06158
49.864449,16.82305
48.497752,2.339344
49.296486,19.949163
49.29648,19.949116
49.296666,19.949252
49.296661,19.949241
49.296658,19.949263
49.296577,19.949208
52.968698,-9.430496
52.968698,-9.430496
53.326092,-7.986373
44.492939,11.343684
41.91113,12.531559
38.018636,12.498022
52.503144,13.282019
52.50298,13.281963
52.502522,13.281747
40.850044,14.257869
40.850347,14.25545
40.848933,14.254402
52.501577,13.2822
40.848933,14.254402
40.848411,14.254805
40.847391,14.252447
40.846944,14.252886
40.837919,14.253644
40.751763,14.481277
40.751627,14.48153
40.838097,14.25398
40.751627,14.48153
40.838208,14.254022
40.838608,14.253213
40.838608,14.253213
40.838608,14.253213
40.751097,14.484133
40.838544,14.25315
40.838544,14.25315
40.838425,14.25308
40.850577,14.255769
40.752116,14.484755
40.752116,14.484755
40.752116,14.484755
40.752116,14.484755
40.850738,14.257663
40.752116,14.484755
40.751225,14.486586
40.751027,14.486927
40.751027,14.486927
40.751027,14.486927
40.751027,14.486927
40.751027,14.486927
40.75,14.488197
40.850119,14.257827
40.855705,14.260441
40.855705,14.260441
40.750716,14.49248
40.750716,14.49248
40.750838,14.492269
40.749475,14.488672
40.749475,14.488672
40.748958,14.486891
40.748825,14.486455
40.748602,14.486433
50.727083,14.644024
40.748375,14.486213
40.748261,14.486013
40.748261,14.485783
40.748336,14.485477
40.852225,14.256902
40.748836,14.485208
40.749058,14.485016
40.843055,14.239166
41.073102,14.326902
40.8525,14.256944
40.748916,14.484019
40.748725,14.484411
40.852222,14.256944
40.748333,14.4825
40.748333,14.4825
40.748611,14.482222
40.851077,14.256894
40.851077,14.256894
40.851077,14.256894
40.851077,14.256894
40.851077,14.256894
53.637038,-2.8134
40.851077,14.256894
40.851077,14.256894
40.851077,14.256894
40.851077,14.256894
40.851077,14.256894
40.851077,14.256894
40.839722,14.2525
53.637747,-2.813373
41.073102,14.326902
40.835277,14.249722
40.836388,14.250277
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
41.073102,14.326902
40.843888,14.255833
41.073102,14.326902
40.851077,14.256894
40.843611,14.240277
40.843888,14.256111
48.834914,2.352823
48.834914,2.352823
48.834914,2.352823
48.533611,9.035277
51.052867,13.722889
49.647819,19.596862
54.196202,-2.900927
49.306213,19.93288
51.069893,13.718415
49.307011,19.933988
49.306805,19.934197
49.306686,19.934161
49.306552,19.93365
49.30653,19.933638
53.310702,0.144525
54.188205,-2.912321
39.864145,-0.068911
39.864145,-0.068911
39.864145,-0.068911
39.864145,-0.068911
39.864145,-0.068911
39.864145,-0.068911
39.864145,-0.068911
39.864145,-0.068911
52.758541,0.397975
53.372547,0.239044
53.372041,0.239722
53.371563,0.237725
53.371161,0.236377
53.370211,0.236261
53.372133,0.239375
53.372083,0.239441
53.372083,0.239436
53.372083,0.239436
51.065166,13.714746
53.138416,-4.279112
50.039577,8.596791
43.515863,16.251888
43.730727,7.425511
43.730727,7.425511
43.730727,7.425511
50.638333,5.575883
52.933044,-1.227048
52.238205,-0.596094
52.238205,-0.596094
43.694198,7.285437
43.6926,7.285029
43.69457,7.277508
38.778238,-0.823395
36.981026,-3.120374
38.018636,12.498022
38.736075,-9.153091
42.858349,-2.633285
45.916631,9.386712
45.076513,-0.63792
42.514816,-8.813116
42.514816,-8.813116
53.343448,-6.271069
51.606139,-1.747504
51.606139,-1.747508
51.605516,-1.748285
51.605493,-1.748265
51.605482,-1.748256
51.605135,-1.74669
51.605185,-1.746827
51.605428,-1.7465
51.605537,-1.746251
51.606059,-1.747206
51.60608,-1.747293
51.605609,-1.745583
51.605593,-1.745605
51.605584,-1.745619
51.605565,-1.745646
51.605565,-1.745646
51.605564,-1.745646
42.988356,0.574786
51.535272,-0.153445
55.523261,8.353713
53.744694,-1.450017
53.744694,-1.450017
53.744694,-1.450017
53.744694,-1.450017
45.460657,6.747493
42.841558,-2.67884
48.689246,6.181676
44.803333,10.331944
55.952688,-3.193595
55.952688,-3.193595
55.957177,-3.185748
55.951538,-3.188275
42.052658,2.504613
51.501186,-0.125828
53.245197,-4.5508
43.256869,-2.925174
45.303055,3.948888
45.713427,13.507861
46.186105,13.660691
46.192694,13.631044
46.189513,13.643922
43.484391,-1.570894
49.46185,6.014633
55.023561,8.439272
46.208919,13.528225
46.210291,13.527588
46.212083,13.529366
46.212841,13.532638
45.54215,13.965777
52.44248,5.761052
52.44248,5.761052
51.05415,13.735636
57.25521,-2.36809
42.141665,2.541264
42.141267,2.541929
42.142934,2.541908
50.261857,10.555468
47.433056,18.919229
49.571519,10.206148
41.890234,12.49212
52.334392,4.7066
53.63765,-2.813898
41.890234,12.49212
42.233232,3.12296
41.890234,12.49212
41.191411,-1.781458
51.358028,0.259315
53.702325,-1.780439
51.681994,-1.7869
51.681994,-1.7869
51.681994,-1.7869
51.681994,-1.7869
51.681994,-1.7869
51.015105,-2.636956
51.015105,-2.636956
51.35785,0.260195
51.35785,0.260195
53.311672,-0.060274
51.919172,4.497989
51.11473,17.04263
51.114783,17.04165
47.205666,14.734519
51.507774,-0.128488
41.362058,2.104611
41.890234,12.49212
54.985355,-3.169581
54.985355,-3.169581
54.985427,-3.169698
51.507473,-0.12807
54.985411,-3.169764
47.06173,-0.880137
41.890234,12.49212
54.989094,-3.158362
54.989247,-3.15805
54.985802,-3.16962
54.985802,-3.16962
54.985802,-3.16962
54.986063,-3.168139
54.985419,-3.169256
54.985694,-3.169798
54.985411,-3.170487
51.507473,-0.12807
50.046219,8.568202
53.311916,-0.062141
53.311916,-0.062141
41.77652,-7.349017
41.30631,-4.914729
41.30631,-4.914729
41.30631,-4.914729
41.30631,-4.914729
41.30631,-4.914729
41.30631,-4.914729
41.30631,-4.914729
41.30631,-4.914729
41.30631,-4.914729
41.30631,-4.914729
53.465833,-2.338889
43.17403,-2.282192
41.30631,-4.914729
41.30631,-4.914729
41.30631,-4.914729
41.30631,-4.914729
41.30631,-4.914729
43.317824,11.328792
43.317824,11.328792
43.317824,11.328792
43.317824,11.328792
43.317824,11.328792
43.317824,11.328792
43.317824,11.328792
41.30631,-4.914729
43.317824,11.328792
41.30631,-4.914729
43.317824,11.328792
41.30631,-4.914729
41.30631,-4.914729
41.30631,-4.914729
51.480494,-3.174147
53.95205,10.865619
53.251449,10.41314
53.122339,-4.015406
45.438205,12.342216
45.438205,12.342216
56.950521,24.111642
51.543789,-0.00442
51.505865,-0.288197
51.503083,-0.11174
40.632844,-4.002982
40.632844,-4.002982
40.632844,-4.002982
40.632844,-4.002982
40.632844,-4.002982
52.188744,-1.479753
40.632844,-4.002982
40.632844,-4.002982
40.632844,-4.002982
40.632844,-4.002982
40.632844,-4.002982
40.632844,-4.002982
40.632844,-4.002982
40.632844,-4.002982
40.632844,-4.002982
40.632844,-4.002982
40.632844,-4.002982
40.632844,-4.002982
43.318113,11.329189
43.318113,11.329189
55.669319,-1.789183
43.317942,11.328974
40.632844,-4.002982
40.632844,-4.002982
50.116335,8.699476
37.858201,15.277369
45.937038,0.643052
50.904981,4.304838
48.624041,-2.143558
48.711033,44.519293
53.730113,-1.957556
53.715986,-1.939406
53.714188,-1.919598
53.714072,-1.916506
53.71238,-1.913612
53.710733,-1.912942
53.709811,-1.908042
53.709394,-1.88957
53.704391,-1.879303
53.69968,-1.870537
45.931202,1.035811
50.239307,6.685202
47.860051,-4.343322
41.387241,2.175239
45.65023,13.769488
53.450438,26.471002
49.894966,0.871009
53.753797,-2.191931
53.738997,-2.166275
53.732744,-2.154948
53.731322,-2.151109
53.732388,-2.139662
53.732361,-2.137562
53.732413,-2.136617
53.732433,-2.135737
53.731061,-2.13177
53.727166,-2.125412
53.727002,-2.12722
53.72368,-2.112637
53.713677,-2.097823
53.716055,-2.086709
53.719261,-2.063131
53.732272,-2.047112
53.736302,-2.037828
53.740608,-2.011753
47.171022,9.479677
47.168155,9.47987
47.764869,-1.974062
52.514233,13.231859
56.417609,40.437133
56.432253,40.443677
50.725175,-3.531879
36.980495,-3.1265
50.801527,16.254955
51.682311,-1.787562
51.682311,-1.787562
52.189505,-1.480317
48.071666,11.604444
51.68218,-1.787384
51.682238,-1.787431
51.68208,-1.787478
53.756755,-2.360464
53.757588,-2.359287
53.758841,-2.357395
51.682258,-1.787403
53.347633,-6.257448
55.110461,-3.37227
46.151111,9.412622
53.179707,-2.612986
53.540794,9.914338
53.507172,9.937186
53.539333,9.902688
53.507338,9.937338
58.711308,11.2159
58.711669,11.216341
58.695186,11.339075
58.402655,11.490013
57.44875,12.211327
57.374927,12.318138
48.140555,11.560555
52.519654,13.406807
52.519654,13.406807
48.279365,-0.609301
46.438536,3.046311
54.670484,-2.734565
58.393072,-3.569945
58.393072,-3.569945
58.39318,-3.57005
58.39318,-3.57005
58.393155,-3.570181
58.393144,-3.569267
41.352241,19.86125
41.351544,19.860638
41.351555,19.86065
41.353813,19.862247
41.352525,19.861361
37.920805,-2.990264
41.322258,19.817819
41.321941,19.818175
41.583283,19.450747
41.351544,19.860638
41.351544,19.860638
41.326113,19.817127
41.330802,19.824575
41.323027,19.820744
46.556713,11.656352
46.554091,11.658705
46.537766,11.649808
46.543888,11.667499
46.525555,11.61
46.538211,11.618308
46.498836,11.356947
48.689749,6.179112
46.529166,11.599722
46.590277,11.6225
46.528888,11.600833
46.529722,11.613888
46.542777,11.615555
46.554055,11.658872
46.561388,11.619166
46.554166,11.658611
46.538661,11.634961
52.99961,18.613232
46.535555,11.6925
38.706586,-9.156087
52.368256,4.897683
50.299305,19.143225
50.285466,19.14581
50.328696,19.124117
50.327285,19.129041
50.327285,19.129041
52.434069,4.625986
53.752888,-2.364234
53.753527,-2.365639
53.752888,-2.364234
53.753527,-2.365639
53.753527,-2.365639
50.783011,-1.153023
50.783011,-1.153023
56.124606,10.117506
56.124606,10.117506
48.690847,6.182234
53.441123,-2.980899
48.816702,10.700416
39.864194,-0.068943
39.864194,-0.068943
39.864194,-0.068943
39.864194,-0.068943
39.864194,-0.068943
39.864194,-0.068943
42.716978,12.112963
52.479121,-1.897952
54.210836,-3.2712
47.252334,16.937077
54.079924,12.088769
50.363236,-4.179509
50.367247,-4.187173
50.383988,-4.193428
50.398272,-4.211012
50.398561,-4.210609
50.398616,-4.210406
41.9025,12.459722
54.375602,-6.361092
40.415162,-3.712284
53.075941,8.807186
53.076175,8.80743
53.072625,8.825566
53.06988,8.832647
53.082066,8.812455
53.076691,8.807302
53.227344,8.789658
53.6638,8.580816
52.365969,4.896447
52.365261,4.891486
52.063277,4.218172
52.083011,4.313911
51.922644,4.470072
45.601111,9.580833
40.9454,-4.120281
55.603672,12.54313
55.633227,12.114372
40.94538,-4.120464
41.413283,2.20293
51.249503,0.630555
58.985711,6.187058
58.986447,6.187902
58.988586,6.138308
59.018741,6.040408
58.971613,5.735233
58.972708,5.732266
58.951588,5.651683
58.881408,5.603063
58.095794,6.806461
57.982933,7.046261
57.986469,7.053494
58.027247,7.452988
40.947894,-4.118234
48.866585,2.778822
48.866182,2.778908
51.114113,17.046377
51.114155,17.046258
37.376508,-5.985848
45.916243,9.387259
43.762391,4.96665
40.949713,-4.125998
40.950475,-4.126653
40.95098,-4.125912
40.95098,-4.125912
40.95098,-4.125912
40.950169,-4.124173
40.9501,-4.124067
49.45388,11.076761
49.452952,11.076752
49.454011,11.077672
53.467777,-2.336667
56.943833,24.115247
50.820186,-0.144345
50.820186,-0.144345
48.884713,2.338952
40.664602,-2.504495
37.386075,-5.990812
49.413779,8.662419
51.854669,-3.468739
48.29143,15.396113
41.651495,-4.720087
41.4051,2.215279
38.700288,-9.469373
58.950387,23.538229
46.889164,7.522448
50.24497,-3.86075
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
46.889164,7.522448
47.485002,3.423822
45.55387,8.075273
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
45.555838,8.074243
36.78895,22.586044
54.144108,12.568494
54.647704,24.931797
41.394497,2.150605
48.894377,2.261277
48.730555,2.268888
36.980495,-3.1265
41.221666,1.731611
50.950991,6.915153
47.895044,1.904594
49.256063,4.028463
49.46185,6.014633
47.496442,19.040422
46.889164,7.522448
46.889164,7.522448
45.821911,0.820238
46.889164,7.522448
45.821911,0.820238
45.821911,0.820238
45.821911,0.820238
45.820775,0.821336
53.326877,-6.319414
52.073833,-3.127167
52.076433,-3.12735
46.889164,7.522448
37.69,-6.559723
37.69,-6.559723
37.69,-6.559723
37.688611,-6.56
37.689722,-6.561389
37.69,-6.561112
37.688611,-6.56
37.688611,-6.560278
37.688611,-6.560278
38.6258,-0.011787
37.503836,23.34837
48.030047,8.962413
43.910718,5.19958
45.431685,12.328451
45.430172,12.325823
48.861086,2.325024
41.14342,-8.610298
51.4668,10.847552
53.227672,-0.543603
53.227672,-0.543595
53.227672,-0.543587
53.227663,-0.543578
53.227661,-0.543584
53.228686,-0.547306
53.228611,-0.547092
53.227697,-0.543481
53.228427,-0.54292
41.712697,15.632933
41.7125,15.633055
41.596552,15.813858
53.228377,-0.538403
53.228372,-0.538403
53.228536,-0.540514
53.228475,-0.539414
47.379955,10.890308
48.867887,2.33807
48.816815,10.703921
51.507497,0.049062
40.305771,-3.708035
53.234377,-0.538589
53.234205,-0.537903
46.17175,12.976741
51.5074,0.033237
55.565807,12.891876
51.527776,11.960742
51.53104,11.959873
47.705646,-2.954571
52.918988,-1.478143
52.085898,6.035268
47.687781,17.632895
47.68794,17.633272
50.039577,8.596791
50.425198,-5.099405
48.711003,9.415594
50.450686,30.510119
50.949861,13.989488
37.176816,-3.589986
55.977358,-3.608429
45.942883,11.100697
48.115325,-1.603876
48.64658,-2.01242
53.234425,-0.535948
53.234425,-0.535948
53.234425,-0.535948
53.234425,-0.535948
36.980837,-3.11663
53.234425,-0.535948
53.234425,-0.535948
53.234425,-0.535948
53.234425,-0.535948
53.234425,-0.535948
53.234425,-0.535948
53.234425,-0.535948
53.234425,-0.535948
43.83238,5.271436
53.235375,-0.54092
51.370127,-0.402798
53.235494,-0.540909
53.013466,-3.277134
53.013533,-3.277087
51.370219,-0.402692
51.370238,-0.402678
51.370236,-0.402787
53.013466,-3.277134
53.234605,-0.540681
53.234586,-0.54072
53.234561,-0.540695
53.234563,-0.540653
53.234441,-0.54082
53.234352,-0.540598
53.234513,-0.541009
53.23435,-0.54125
53.234519,-0.541031
53.234538,-0.54085
53.234461,-0.541028
53.234419,-0.54077
53.234469,-0.540812
53.234494,-0.540964
53.234361,-0.539914
53.23428,-0.540112
37.971148,23.724739
37.922331,-2.993495
53.235472,-0.540248
53.235311,-0.539667
53.235102,-0.539645
53.235472,-0.540259
53.235375,-0.539859
53.235377,-0.539856
53.234488,-0.539534
53.23438,-0.538687
53.234386,-0.538675
53.234472,-0.53937
53.235119,-0.53517
53.235186,-0.535209
53.235072,-0.538489
43.775381,11.253549
58.107205,-6.512542
47.610654,10.644121
53.960927,-1.091159
54.589969,-3.140953
41.381671,2.143728
52.914556,1.113438
51.283326,6.760003
50.063522,19.940391
53.534372,9.975371
51.052071,13.741632
51.052071,13.741632
51.052071,13.741632
51.052071,13.741632
54.677752,9.956119
41.371575,2.181515
49.217828,12.070412
46.547291,4.795017
54.62743,-8.435398
53.550621,9.95902
53.550621,9.95902
48.0053,6.981316
48.0053,6.981316
48.0053,6.981316
53.714016,-1.632181
53.655041,-1.389631
50.087326,14.420864
50.087326,14.420864
50.087326,14.420864
50.087326,14.420864
45.465979,9.185063
42.320474,2.344197
42.320307,2.343971
42.320307,2.343971
42.320355,2.344508
42.320474,2.344197
42.320474,2.344197
45.991619,0.319369
45.991619,0.319369
36.091944,28.085555
45.991877,0.319441
45.983647,0.309422
45.984013,0.312872
50.444148,5.968408
45.983555,0.309852
51.482563,-3.181831
51.482563,-3.181831
51.482547,-3.181862
51.482605,-3.181914
51.917869,4.52524
45.982683,0.307338
36.092541,28.086622
37.311147,-8.589591
52.712106,-2.749747
40.558486,16.662858
46.202869,6.131272
41.986195,2.825889
42.118893,-8.810069
46.872719,6.374559
59.320652,18.070355
53.948578,-1.098139
53.952221,-1.096336
53.953743,-1.094223
53.959014,-1.090511
53.962397,-1.091337
53.962669,-1.090961
53.964158,-1.085157
50.720966,-2.805062
44.109138,0.816783
44.492152,11.348297
44.491941,11.347852
44.491602,11.348622
48.614583,2.668261
51.031944,7.114166
39.535664,3.330048
39.534009,3.330616
49.814961,10.510461
40.657927,-4.695856
53.12393,-4.018462
41.940219,-7.437475
41.940219,-7.437475
41.940219,-7.437475
41.940219,-7.437475
41.940219,-7.437475
51.510879,-0.086871
39.53357,3.330606
41.013352,28.956666
41.013405,28.956663
41.01343,28.95668
41.014586,28.954472
42.320819,2.015133
50.116335,8.699476
50.116335,8.699476
55.924291,-4.556397
51.533227,0.713191
51.533188,0.714297
51.533516,0.714711
51.53335,0.714655
51.535233,0.714011
51.536761,0.713644
51.537761,0.713363
51.538025,0.713202
51.047734,3.709495
51.53863,0.712833
51.536944,0.713488
51.537761,0.713363
51.538352,0.712972
50.958336,6.972586
55.76715,37.615288
55.76698,37.615022
55.759961,37.617505
45.201908,1.544577
45.557505,9.046233
46.889164,7.522448
55.759311,37.619977
44.223336,11.059402
47.692822,14.121777
47.315302,18.782702
51.343249,-2.981092
40.330926,-7.210861
40.330721,-7.209413
52.361803,7.27106
51.510879,-0.086871
50.08637,14.412184
50.086624,14.411981
47.991596,37.911499
55.631024,-1.624367
50.888255,14.805008
47.482322,10.542605
41.191333,0.73595
41.191083,0.735205
41.19118,0.732338
41.202225,0.745483
41.195313,0.739586
41.192055,0.740583
41.191744,0.74288
41.190502,0.744513
36.783759,3.061956
36.783304,3.061784
36.783338,3.061784
37.643614,21.629515
37.64358,21.629472
37.64358,21.629472
51.497663,0.012402
52.669095,-2.551188
36.756077,28.266747
36.756036,28.265763
36.755938,28.266288
36.756205,28.266319
36.755888,28.26558
36.756411,28.266394
41.41153,2.191183
41.401824,2.156058
36.980495,-3.1265
48.580505,5.95708
48.580252,5.957055
48.580563,5.957141
45.051744,5.914485
54.904192,-1.386219
52.712509,-1.165752
54.905185,-1.381477
41.899378,12.482271
50.801597,-1.109437
54.904106,-1.386508
50.958336,6.972586
50.958336,6.972586
50.958336,6.972586
50.958336,6.972586
50.958336,6.972586
54.904272,-1.385811
49.078782,14.530309
46.193869,8.9872
41.362058,2.104611
42.205186,2.53183
52.238494,-0.596158
50.563749,12.979531
48.580572,5.957202
54.349724,18.653165
40.557133,16.664392
48.580288,5.956994
35.880854,14.522037
35.86884,14.512038
35.880854,14.522037
35.880854,14.522037
35.929085,14.344689
36.031845,14.260962
35.880649,14.397701
35.880649,14.397701
53.099213,11.105491
51.389075,6.188283
51.389075,6.188283
50.801741,-1.109587
50.200833,3.846416
48.564957,9.434455
48.668055,15.059487
51.885597,0.901308
52.066287,-1.022983
51.511488,-0.122887
51.886299,0.901468
37.315055,-8.554208
51.054924,13.746943
45.397344,11.87688
52.066287,-1.022983
45.405805,11.872163
53.962776,-1.077315
53.96306,-1.078023
52.070795,-1.009454
38.585058,-0.066111
52.070795,-1.009454
53.339592,-6.271584
43.704824,7.259398
43.704824,7.259398
43.700876,7.252178
43.704103,7.262381
43.703862,7.258261
39.294711,21.704619
48.454342,-5.098373
47.580752,12.168313
37.92083,-2.992412
37.920525,-2.990973
51.109791,17.030747
51.110019,17.030649
51.109733,17.030644
51.109752,17.030588
51.109791,17.030747
51.109702,17.030694
51.111588,17.030044
51.111569,17.030569
48.69527,-3.645497
57.323822,-4.442525
57.324633,-4.441325
57.337188,-4.474588
57.468045,-4.2295
57.474228,-4.235072
57.474208,-4.235067
46.011374,8.995871
38.533228,-0.131406
56.032384,37.055865
34.911658,33.637766
50.529352,6.097283
41.395019,2.161702
49.205913,12.054172
40.352079,18.168598
53.080075,-4.106462
53.080075,-4.106462
50.431554,18.956158
55.951291,-3.180178
55.950552,-3.184514
55.949794,-3.190167
50.26059,-3.856244
53.551361,9.942133
53.551361,9.942133
51.505602,-0.075289
50.434178,18.955267
51.443268,-2.86329
42.258222,3.074541
53.96224,-1.082099
53.962258,-1.08107
53.366501,7.205647
50.292933,2.768503
41.362058,2.104611
36.699694,-4.438506
55.856811,-4.294653
52.164161,4.486949
51.917869,4.52524
45.766213,10.809044
52.755577,0.401461
48.337723,-4.614548
51.537356,-0.145933
45.983755,0.311836
45.19663,24.044684
45.19663,24.044684
45.19663,24.044684
45.19663,24.044684
45.19663,24.044684
45.19663,24.044684
45.936788,0.644488
45.936713,0.644288
53.196006,-2.877624
52.368452,4.880751
50.448209,30.523152
47.764739,-1.974363
47.764739,-1.974363
45.6515,13.774655
45.473298,9.176523
53.109736,0.237325
53.109688,0.237486
53.107997,0.23785
53.107325,0.236419
50.218792,10.742686
55.958462,-4.766414
41.413283,2.20293
51.210377,-2.643992
51.210425,-2.643689
51.2104,-2.643795
51.210425,-2.643689
51.210425,-2.643689
45.177726,5.662744
42.26724,2.960569
47.788889,-3.703722
53.132669,-1.427654
51.350128,-2.613898
51.532161,0.717313
51.532938,0.719402
51.532952,0.718905
51.5329,0.719277
51.532186,0.716855
51.532238,0.715402
51.097091,-0.043242
51.532661,0.723127
51.532438,0.723002
51.532061,0.723827
51.532875,0.719169
53.134838,-1.432514
53.148456,-1.418856
50.98368,7.111266
55.592794,12.990109
48.091227,13.561345
55.354644,-4.789212
47.200711,14.748255
51.50758,-0.127887
51.50758,-0.127887
53.405216,6.683547
53.405272,6.683519
53.216688,6.565366
51.568861,0.459747
51.569933,0.456319
51.568988,0.456238
53.405216,6.683547
53.405269,6.683547
49.232703,20.017014
51.570208,0.462002
51.570611,0.462347
51.570586,0.463186
51.570736,0.463338
51.570722,0.463755
51.570777,0.463525
51.570722,0.463755
51.570811,0.462244
51.57053,0.461136
51.570461,0.460188
51.570358,0.459169
51.57013,0.457675
51.570013,0.454675
42.181505,2.488532
42.18234,2.489476
42.181075,2.487502
50.264943,10.550308
51.506498,-0.232644
51.54486,-0.102632
50.128598,-5.48927
51.568997,-3.977848
51.5691,-3.977467
51.639505,-0.030873
51.645686,-0.046764
37.394266,-6.009457
39.275272,23.158513
51.657236,-0.454816
51.510558,-0.142693
43.301594,-1.471492
43.268417,-2.936975
43.268417,-2.936975
43.268417,-2.936975
51.50758,-0.127887
39.149563,23.844538
43.731108,7.420578
43.731108,7.420578
40.415697,-3.701423
40.415697,-3.701423
40.416563,-3.703906
40.416563,-3.703906
40.416897,-3.704556
45.407794,11.87748
45.407263,11.877036
45.399511,11.877297
45.399516,11.877444
43.317754,11.328835
43.317754,11.328835
43.317754,11.328835
43.317754,11.328835
51.115266,-0.188212
51.115313,-0.186537
52.6613,-3.918181
52.6613,-3.918181
52.6613,-3.918181
52.6613,-3.918181
52.6613,-3.918181
52.6613,-3.918181
40.418719,-3.702262
40.417172,-3.701403
47.108111,13.130938
40.417111,-3.699264
56.340963,-2.790698
41.609265,2.094333
56.339702,-2.786481
47.704272,-3.308864
56.339508,-2.794606
51.508308,-0.128252
50.082191,14.423804
56.954558,24.116755
44.916133,-0.236806
44.916133,-0.236806
55.354644,-4.789212
37.643631,21.629483
37.643631,21.629451
37.64358,21.629472
52.373241,4.892263
51.110197,-0.140831
51.110491,-0.141839
53.585555,10.044166
52.519654,13.406807
52.519654,13.406807
41.255886,0.792994
41.2611,0.800838
41.2611,0.800838
41.261713,0.802694
41.193099,0.777736
53.405784,-2.997786
53.405784,-2.997786
53.405784,-2.997786
53.405784,-2.997786
53.405784,-2.997786
53.405784,-2.997786
53.405784,-2.997786
37.879409,-4.77916
37.879104,-4.779514
37.878384,-4.779256
37.383841,-5.990509
37.383201,-5.990349
37.383823,-5.99081
41.084308,0.800911
41.084308,0.800911
41.010628,28.970099
41.185544,0.769072
50.580558,-4.923545
41.016085,28.964005
41.016085,28.964005
50.829052,-4.558778
50.832736,-4.553989
50.832686,-4.554339
50.832697,-4.553956
50.832636,-4.553959
50.832572,-4.553878
50.848977,-4.555712
50.833088,-4.553762
50.832638,-4.554353
50.832619,-4.55407
50.84903,-4.556687
50.833111,-4.553695
50.832675,-4.554345
50.832347,-4.553656
50.74153,-4.640081
50.741355,-4.637139
50.741719,-4.639375
50.741616,-4.639431
50.7417,-4.639198
50.740997,-4.635189
50.741316,-4.636453
50.83248,-4.554225
50.741666,-4.639445
50.741461,-4.637937
50.741091,-4.635692
46.446462,14.020174
50.741272,-4.636334
50.741586,-4.640037
50.741236,-4.635478
50.741719,-4.639334
50.741611,-4.638795
50.741144,-4.635173
51.022444,-4.276575
50.741683,-4.639406
50.741719,-4.638712
50.7417,-4.638806
51.280769,6.765625
50.772222,-4.579167
50.7725,-4.579723
50.772594,-4.57977
50.773305,-4.576023
50.772188,-4.579437
50.772513,-4.579664
50.773019,-4.575792
59.345018,18.040205
50.772988,-4.575787
54.163614,-4.469912
50.773061,-4.575781
50.84903,-4.555928
50.847777,-4.554723
50.8491,-4.556156
50.849022,-4.556798
50.847005,-4.556864
50.849038,-4.556662
50.847366,-4.555753
45.256612,2.082123
50.847372,-4.555762
50.847697,-4.555853
50.84885,-4.554956
50.847919,-4.554762
50.848888,-4.556389
50.848238,-4.554648
50.869572,-4.560045
51.113563,17.033163
51.113658,17.033925
51.113627,17.033536
51.113891,17.033558
51.113747,17.033877
51.11378,17.033352
51.113841,17.033372
51.113966,17.033602
51.113922,17.033288
48.498277,2.339233
51.464413,-0.651784
51.464413,-0.651784
51.464413,-0.651784
51.464413,-0.651784
51.464413,-0.651784
51.464413,-0.651784
51.464413,-0.651784
51.464413,-0.651784
51.464413,-0.651784
51.464413,-0.651784
